소장품번호,명칭,text_full,연결페이지
무령910,벽돌,"소장품번호: 무령910
명칭: 벽돌
이명칭: 무문전, 無文塼, 전돌
영문명칭: Brick
실측치: 길이:36.0-너비:19.1-두께:3.1
수량: 1
보관처: 수장고-1수장고-55장
특징: 대형의 무문 벽돌로 3개의 편이 접합되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 회색으로 경질 소성되었다. 평면과 단면의 장·단측은 모두 장방형이다. 양쪽 평면에는 격자문 타날하였으나, 종방향의 강한 도구정면으로 타날문이 거의 지워졌다. 정면조정으로 석립이 밀린 자국이 길고 선명하게 확인된다. 측면에는 성형틀흔과 점토주입흔이 있다. 장측 1면에는 3곳에서 대형의 무문 벽돌 형식 특유의 여러 줄 모양의 범상흔이 선명히 남아있다. 표면 일부에는 토양오염물이 묻어 황백색을 띤다. 접합면의 일부는 박락되었다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.170(전자도면 170).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700091000000
무령911,벽돌,"소장품번호: 무령911
명칭: 벽돌
이명칭: 무문전, 無文塼, 전돌
영문명칭: Brick
실측치: 길이:36.8-너비:19.2-두께:3.4
수량: 1
보관처: 수장고-1수장고-55장
특징: 대형의 무문 벽돌로 반파접합되고, 접합면 점토가 일부 박락되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 황백색이고 연경질 소성되었다. 평면과 단면의 장·단측은 모두 장방형이다. 양쪽 평면에는 사방향의 승문 타날하였으나, 종방향의 도구정면을 강하게 하여 타날문이 거의 지워졌다. 정면으로 인해 석립이 밀린 자국이 길고 선명하게 확인된다. 측면에는 성형틀흔, 판재결흔, 점토주입흔이 남아있다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.171(전자도면 171).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700091100000
무령912,벽돌,"소장품번호: 무령912
명칭: 벽돌
이명칭: 무문전, 無文塼, 전돌
영문명칭: Brick
실측치: 길이:36.2-너비:19.2-두께:2.9
수량: 1
보관처: 수장고-1수장고-55장
특징: 대형의 무문 벽돌로 반파접합되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 황회색으로 연경질 소성되었다. 평면과 단면의 장·단측은 모두 장방형이다. 양쪽 평면에는 사방향의 승문 타날하였으나, 종방향의 도구정면을 강하게 하여 타날문이 거의 지워졌다. 측면에는 성형틀흔이 선명하게 남아 있으며, 판재결흔과 점토주입흔도 확인된다. 전체적으로 외면에 토양오염물이 묻어 대부분 황색을 띤다. 표면 일부에는 균열이 있다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.172(전자도면 172).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700091200000
무령913,벽돌,"소장품번호: 무령913
명칭: 벽돌
이명칭: 무문전, 無文塼, 전돌
영문명칭: Brick
실측치: 길이:36.5-너비:19.3-두께:3.1
수량: 1
보관처: 수장고-1수장고-55장
특징: 대형의 무문 벽돌로 반파접합되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 흑회색으로 경질 소성되었다. 소성 시 탄소가 흡착되어 전체적으로 흑색을 띤다. 평면과 단면의 장·단측은 모두 장방향이다. 양쪽 평면에는 사방향과 종방향의 승문 타날하였으나, 물손질과 강한 도구정면으로 타날문이 거의 지워졌다. 한쪽 평면에는 정면으로 인한 석립이 밀린 자국이 길고 크게 남아있다. 평면에는 점토주입흔과 지두압흔이 확인된다. 측면에는 판재결흔과 성형틀흔, 지문이 확인된다. 양쪽 장측 1면의 3곳과 다른 장측면 1곳에 대형 무문전 특유의 여러 줄 모양의 범상흔이 확인되고, 단측면에는 판재결흔도 뚜렷하게 남아있다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.173(전자도면 173).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700091300000
무령914,벽돌,"소장품번호: 무령914
명칭: 벽돌
이명칭: 무문전, 無文塼, 전돌
영문명칭: Brick
실측치: 길이:37.1-너비:19.7-두께:3.3
수량: 1
보관처: 수장고-1수장고-55장
특징: 대형의 무문 벽돌로 3개의 편이 접합되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 황백색으로 연경질 소성되었다. 평면과 단면의 장·단측은 모두 장방형이다. 양쪽 평면에는 승문 타날하였으나, 종방향의 강한 도구정면으로 타날문이 거의 지워졌다. 평면에는 물손질흔과 지두압흔이 보이며, 석립이 밀린 자국이 길고 선명하게 남아있다. 단측 1면에는 성형틀흔과 판재결흔이 뚜렷이 확인된다. 장측 1면에는 3곳에 대형 무문전 특유의 범상흔이 희미하게 확인된다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.174(전자도면 174).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700091400000
무령915,벽돌,"소장품번호: 무령915
명칭: 벽돌
이명칭: 무문전, 無文塼, 전돌
영문명칭: Brick
실측치: 길이:36.8-너비:19.8-두께:3.3
수량: 1
보관처: 수장고-1수장고-55장
특징: 대형의 무문 벽돌이다. 반파접합되었으나, 접합면의 점토 일부가 결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 황갈색으로 연경질 소성되었다. 소성 시 단측면에 탄소가 흡착되어 암회색을 띤다. 평면과 단면의 장·단측은 모두 장방형이다. 양쪽 평면에는 사방향의 승문 타날하였으나, 여러 방향에서 도구정면을 하여 타날문이 거의 지워졌다. 평면에는 지두압흔과 물손질 정면흔, 점토밀림이나 석립이 길게 밀려있는 자국이 확인된다. 측면에는 성형틀흔, 판재결흔, 점토주입흔이 남아있다. 표면은 전체적으로 마모되었다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.175(전자도면 175).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700091500000
무령916,벽돌,"소장품번호: 무령916
명칭: 벽돌
이명칭: 무문전, 無文塼, 전돌
영문명칭: Brick
실측치: 길이:35.8-너비:18.7-두께:3.5
수량: 1
보관처: 수장고-1수장고-55장
특징: 대형의 무문 벽돌로 반파접합되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 황갈색으로 연경질 소성되었다. 평면과 단면의 장·단측은 모두 장방형이다. 양쪽 평면에는 격자문 타날하였으나, 물손질과 종방향의 강한 도구정면으로 타날문이 거의 지워졌다. 평면에는 격자문타날고판의 흔적이 희미하게 남아있다. 양 대형 무문전 특유의 여러 줄 모양의 범상흔이 각각 3곳과 1곳이 확인된다. 단측 1면에는 판재결흔, 점토주입흔, 성형틀흔이 남아있다. 표면 일부에는 토양오염물이 묻어 황갈색을 띤다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.176(전자도면 176).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700091600000
무령917,벽돌,"소장품번호: 무령917
명칭: 벽돌
이명칭: 무문전, 無文塼, 전돌
영문명칭: Brick
실측치: 길이:35.6-너비:18.5-두께:3.3
수량: 1
보관처: 수장고-1수장고-55장
특징: 대형의 무문 벽돌로 반파접합되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 회청색으로 경질 소성되었다. 소성 시 단측변에 자연유가 소량 흡착되고 토양오염물이 묻어 있다. 한쪽 평면에는 소성 시 적재흔으로 보이는 점토고착흔이 확인된다. 평면과 단면의 장·단측은 모두 장방형이다. 양쪽 평면에는 승문 타날하였으나, 종방향의 도구정면을 강하게 하여 타날문이 거의 지워지고 점토가 크게 밀려 있다. 단측면에는 성형틀흔이 선명하게 남아있으며, 일부 측면에는 판재결흔과 점토주입흔이 확인된다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.177(전자도면 177).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700091700000
무령918,벽돌,"소장품번호: 무령918
명칭: 벽돌
이명칭: 무문전, 無文塼, 전돌
영문명칭: Brick
실측치: 길이:37.1-너비:19.3-두께:3.3
수량: 1
보관처: 수장고-1수장고-55장
특징: 대형의 무문 벽돌이다. 3개의 편이 완형으로 접합되었으나, 접합면의 점토 일부는 결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 황백색으로 연경질 소성되었다. 한쪽 평면에는 소성 시 일부 탄소가 흡착되었다. 평면과 단면의 장·단측은 모두 장방형이다. 양쪽 평면에는 종방향과 사방향의 격자문 타날하였으나, 타날 후 도구정면과 물손질로 타날문이 거의 지워졌다. 평면의 일부에는 석립이 밀린 자국이 길고 선명하게 남아있고, 점토주입흔도 확인된다. 측면에는 성형틀흔과 점토주입흔이 있으며, 양 장측면에는 대형 무문전 특유의 여러 줄 모양의 범상흔이 희미하게 확인된다. 외면 일부에는 토양오염물이 얇게 묻어있다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.178(전자도면 178).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700091800000
무령919,벽돌,"소장품번호: 무령919
명칭: 벽돌
이명칭: 무문전, 無文塼, 전돌
영문명칭: Brick
실측치: 길이:37.8-너비:19.8-두께:3.4
수량: 1
보관처: 수장고-1수장고-55장
특징: 대형의 무문 벽돌이다. 벽돌은 6개의 편이 완형으로 접합되었으며, 접합면의 점토 일부는 결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 암갈색이고 연경질 소성되었다. 소성 시 부분적으로 탄소가 흡착되었다. 평면과 단면의 장·단측은 모두 장방형이다. 양쪽 평면에는 격자문 타날하였으나, 도구정면을 강하게 하여 타날문이 거의 지워졌으며 석립이 밀린 자국이 길고 선명하게 남아있다. 측면은 마모되었으나 일부에서 성형틀흔, 점토주입흔, 지두압흔, 판재결흔이 확인된다. 장측 1면에는 초모흔이 남아있다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.179(전자도면 179).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700091900000
무령920,벽돌,"소장품번호: 무령920
명칭: 벽돌
이명칭: 무문전, 無文塼, 전돌
영문명칭: Brick
실측치: 길이:37.2-너비:19.5-두께:3.4
수량: 1
보관처: 수장고-1수장고-55장
특징: 대형의 무문 벽돌이다. 벽돌은 5개의 편이 완형으로 접합되었으나, 접합면의 점토 일부는 결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 회색이고 경질 소성되었다. 단측 1면에는 암녹색의 자연유가 다량으로 흡착되었다. 평면과 단면의 장·단측은 모두 장방형이다. 양쪽 평면에는 승문 타날하였으나, 강한 도구정면으로 인해 타날문이 거의 지워졌으며 석립이 밀린 자국이 길고 선명하게 남아있다. 측면에는 판재결흔, 성형틀흔, 점토주입흔이 확인된다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.180(전자도면 180).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700092000000
무령921,벽돌,"소장품번호: 무령921
명칭: 벽돌
이명칭: 무문전, 無文塼, 전돌
영문명칭: Brick
실측치: 길이:35.7-너비:18.8-두께:3.0
수량: 1
보관처: 수장고-1수장고-55장
특징: 대형의 무문 벽돌이다. 벽돌은 5개의 편이 완형으로 접합되었으나, 접합면의 점토 일부는 결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 회색이고 경질 소성되었다. 평면 일부에는 탄소가 흡착되었다. 평면과 단면의 장·단측은 모두 장방형이다. 양쪽 평면에는 사방향의 승문 타날하였으나, 타날 후 강한 도구정면으로 타날문이 거의 지워졌으며 석립이 밀린 흔적이 길고 선명하게 확인된다. 대형 무문전 특유의 여러 줄 모양의 범상흔이 장측 1면에만 3곳 확인된다. 다른 장측면에는 판재결흔, 점토주입흔, 성형틀흔이 확인된다. 표면에는 부분적으로 토양오염물이 묻어 암회색과 황색을 띤다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.181(전자도면 181).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700092100000
무령922,벽돌,"소장품번호: 무령922
명칭: 벽돌
이명칭: 무문전, 無文塼, 전돌
영문명칭: Brick
실측치: 길이:35.8-너비:18.6-두께:3.0
수량: 1
보관처: 수장고-1수장고-55장
특징: 대형의 무문 벽돌이다. 벽돌은 반파접합하였으며, 접합면 일부가 결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 회청색이고 경질 소성되었다. 평면과 단면의 장·단측은 모두 장방형이다. 양쪽 평면에는 사방향의 승문 타날하였으나, 타날 후 종방향의 강한 도구정면으로 일부가 지워졌다. 평면에는 점토가 밀린 정면흔이 길고 선명하게 남아있다. 단측 1면에는 성형틀흔이 확인되며, 다른 단측면에는 판재결흔이 희미하게 남아있다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.182(전자도면 182).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700092200000
무령923,벽돌,"소장품번호: 무령923
명칭: 벽돌
이명칭: 무문전, 無文塼, 전돌
영문명칭: Brick
실측치: 길이:36.0-너비:18.9-두께:3.3
수량: 1
보관처: 수장고-1수장고-55장
특징: 대형의 무문 벽돌이다. 벽돌은 반파접합하였으며, 접합면 일부가 크게 결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 황갈색이고 연경질 소성되었다. 평면과 단면의 장·단측은 모두 장방형이다. 양쪽 평면에는 사방향의 승문 타날하였으나, 타날 후 종방향의 강한 도구정면으로 타날문이 거의 지워졌다. 도구정면으로 평면에는 석립이 밀린 흔적이 길고 선명하게 남아있다. 양쪽 장측면에는 대형 무문전 특유의 여러 줄 모양의 범상흔이 각각 3곳과 1곳이 선명하게 남아있다. 판재결흔도 뚜렷하다. 단측면 일부에는 성형틀흔이 확인되고 표면 일부에 잔균열이 있다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.183(전자도면 183).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700092300000
무령924,벽돌,"소장품번호: 무령924
명칭: 벽돌
이명칭: 무문전, 無文塼, 전돌
영문명칭: Brick
실측치: 길이:36.0-너비:18.9-두께:3.3
수량: 1
보관처: 수장고-1수장고-55장
특징: 대형의 무문 벽돌이다. 벽돌은 반파접합하였으며, 접합면 일부가 크게 결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 황백색이고 연경질 소성되었다. 평면과 단면의 장·단측은 모두 장방형이다. 양쪽 평면에는 강한 도구정면으로 타날흔이 거의 지워졌으며, 도구정면으로 석립이 밀린 자국이 길고 선명하게 확인된다. 대형 무문전 특유의 여러 줄 모양의 범상흔이 장측 1면에만 3곳이 선명하게 남아있고, 판재결흔과 점토주입흔, 성형틀흔도 확인된다. 표면에는 토양오염물이 묻어 황색을 띤다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.184(전자도면 184).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700092400000
